6,13,16,22,23,37,38,42,46,56,62,64,71,81,82
5,15,17,21,27,32,34,44,48,54,57,66,68,75,88
2,7,14,18,20,36,45,49,50,58,60,74,79,83,87
1,3,11,25,28,30,39,47,51,52,63,76,78,85,89
8,10,19,29,31,33,40,43,55,61,67,70,72,80,90
3,16,19,20,27,35,42,50,59,67,68,73,76,80,87
8,13,15,21,31,37,45,47,54,57,60,66,79,83,90
1,4,17,18,22,28,33,39,43,46,51,64,77,82,86
6,9,12,26,29,38,41,44,53,58,69,72,78,81,84
2,7,11,14,23,24,32,36,48,52,61,65,70,75,89
5,10,25,30,34,40,49,55,56,62,63,71,74,85,88
9,11,12,28,29,32,45,49,58,60,66,73,77,81,86
3,4,13,18,21,36,44,53,57,68,69,70,76,85,87
7,19,25,27,34,37,43,46,54,56,63,67,72,83,90
1,8,15,17,20,24,38,39,40,55,61,75,79,84,89
2,5,14,16,23,30,33,42,48,50,59,65,74,78,88
6,10,22,26,31,35,41,47,51,52,62,64,71,80,82
3,12,19,29,37,47,49,57,58,64,67,73,79,80,84
1,8,15,18,21,28,36,39,48,54,63,68,75,81,85
4,7,11,14,22,25,32,33,43,51,55,61,70,83,90
6,17,24,30,38,42,45,53,59,62,65,76,78,87,89
5,13,23,27,35,41,46,50,56,66,69,72,77,82,86
2,9,10,16,20,26,31,34,40,44,52,60,71,74,88
8,13,14,21,27,38,39,43,44,59,61,66,74,78,80
7,15,25,30,31,41,47,54,58,64,67,70,79,82,89
3,5,16,19,20,29,33,37,45,52,56,68,72,81,90
2,6,12,23,28,32,36,46,49,51,62,71,76,84,87
4,9,10,17,24,26,34,40,50,57,60,69,73,83,86
1,11,18,22,35,42,48,53,55,63,65,75,77,85,88
9,10,16,21,26,32,36,44,47,57,61,66,70,76,83
2,5,15,19,22,29,31,34,49,56,59,63,79,81,89
8,11,12,23,33,35,40,43,52,60,65,73,77,80,82
1,6,13,18,20,24,38,42,45,50,55,64,71,84,87
3,4,17,25,30,37,41,53,54,67,68,72,78,88,90
7,14,27,28,39,46,48,51,58,62,69,74,75,85,86
1,10,18,25,33,34,45,57,59,65,67,72,73,80,83
5,7,15,26,27,30,35,40,42,55,60,68,76,86,87
9,11,17,21,22,31,41,44,53,61,64,74,78,81,84
6,8,12,19,23,24,32,38,43,46,52,58,62,79,85
2,13,29,37,39,48,49,50,54,66,69,70,75,88,89
3,4,14,16,20,28,36,47,51,56,63,71,77,82,90
5,7,12,14,22,35,44,47,50,56,62,67,78,85,89
4,13,27,28,30,34,45,49,53,58,61,66,73,88,90
1,18,25,26,31,39,40,42,59,64,69,72,79,81,83
3,8,10,19,20,36,38,41,48,52,55,60,70,74,82
9,11,15,23,24,32,37,46,51,54,65,71,75,80,86
2,6,16,17,21,29,33,43,57,63,68,76,77,84,87
2,4,13,14,23,25,32,37,41,58,68,69,79,82,88
8,9,11,15,20,33,36,42,44,52,59,66,71,77,86
3,6,16,18,27,39,46,49,51,54,65,67,76,85,89
1,12,24,26,34,38,40,43,55,60,61,72,73,81,83
5,19,22,28,31,35,48,53,57,62,63,70,74,84,90
7,10,17,21,29,30,45,47,50,56,64,75,78,80,87
1,9,15,17,22,35,36,46,56,62,67,70,75,80,89
3,4,11,23,24,33,40,42,50,64,65,76,78,83,84
2,8,16,18,20,27,32,34,44,54,55,69,74,82,85
6,10,12,26,39,41,48,57,59,60,68,73,79,86,90
7,13,14,28,29,30,37,43,45,52,53,63,66,72,87
5,19,21,25,31,38,47,49,51,58,61,71,77,81,88
8,15,20,29,31,43,49,58,59,66,67,75,79,82,87
1,6,13,16,25,33,36,45,50,55,62,64,76,84,89
2,7,10,11,27,28,37,38,40,44,51,68,70,78,83
3,5,14,17,22,26,30,32,46,47,52,63,77,85,90
9,12,24,34,35,42,48,56,57,60,61,73,74,80,86
4,18,19,21,23,39,41,53,54,65,69,71,72,81,88
8,15,29,33,35,47,48,54,55,61,63,76,77,85,89
2,5,11,16,21,27,31,37,45,53,69,74,79,83,90
6,12,18,23,26,32,39,44,52,60,66,70,78,81,87
1,9,13,14,22,28,36,42,49,58,59,62,67,73,88
3,17,19,20,25,30,43,46,51,56,64,68,72,82,86
4,7,10,24,34,38,40,41,50,57,65,71,75,80,84
1,16,18,27,31,38,40,46,57,61,67,74,79,82,90
8,17,21,26,33,43,48,50,59,66,68,71,78,83,88
4,5,11,12,25,28,35,39,45,47,55,58,65,75,89
2,9,13,19,20,32,41,54,56,60,62,73,76,81,86
3,10,22,24,34,36,42,51,52,63,64,72,77,80,87
6,7,14,15,23,29,30,37,44,49,53,69,70,84,85
3,6,10,18,24,28,33,45,50,58,66,75,79,83,87
8,16,23,35,38,44,49,51,55,60,67,73,78,80,85
1,5,11,15,21,29,36,37,48,56,62,63,72,82,90
2,9,13,17,20,25,34,39,40,41,57,61,64,70,89
7,12,14,22,27,31,42,43,52,59,69,71,74,81,86
4,19,26,30,32,46,47,53,54,65,68,76,77,84,88
3,13,14,25,28,31,38,40,48,54,66,77,79,85,87
5,10,19,21,34,36,45,46,53,61,62,74,75,80,82
6,8,15,27,29,30,39,49,52,56,64,69,73,86,89
4,9,16,17,24,37,42,43,51,55,63,68,76,78,81
2,7,11,18,20,23,32,33,44,57,59,65,70,84,88
1,12,22,26,35,41,47,50,58,60,67,71,72,83,90
6,16,17,23,25,37,48,49,50,57,66,71,72,86,90
1,8,14,18,21,30,35,45,46,54,60,64,76,81,88
5,9,12,22,28,33,38,44,47,58,59,63,67,74,82
4,7,10,13,27,29,31,32,41,53,69,70,75,80,83
3,11,19,24,26,39,42,52,56,62,65,78,79,85,89
2,15,20,34,36,40,43,51,55,61,68,73,77,84,87
7,13,15,20,38,40,46,50,55,61,69,72,78,81,86
9,17,26,28,36,37,43,49,53,54,60,70,71,88,89
4,8,11,18,21,25,31,39,42,47,58,66,75,77,90
2,5,12,14,22,30,41,52,59,65,67,74,76,80,85
6,10,27,29,34,35,44,45,51,57,62,64,73,82,87
1,3,16,19,23,24,32,33,48,56,63,68,79,83,84
3,15,24,27,30,38,49,55,59,64,69,74,75,81,90
7,17,21,29,31,34,41,42,54,63,65,70,73,86,87
1,6,14,16,26,33,44,48,52,56,61,68,71,80,85
2,11,13,20,22,32,39,47,53,60,67,76,77,88,89
4,9,10,12,23,35,36,40,46,51,58,66,78,79,84
5,8,18,19,25,28,37,43,45,50,57,62,72,82,83
8,9,14,18,28,31,39,47,53,59,60,65,77,88,90
3,5,12,13,23,25,36,44,46,55,62,70,73,87,89
4,16,20,26,30,32,41,42,50,63,67,74,76,81,86
6,7,10,17,21,24,34,43,45,56,58,61,72,79,85
1,11,19,22,29,35,37,48,51,54,64,66,71,80,84
2,15,27,33,38,40,49,52,57,68,69,75,78,82,83
6,12,27,31,37,41,43,52,57,62,66,73,76,82,85
1,4,14,18,22,23,39,45,48,54,56,67,69,78,81
8,10,13,20,29,32,36,49,50,59,61,70,74,80,86
5,7,11,16,26,35,44,46,58,60,65,71,75,87,90
2,9,17,19,24,25,30,34,42,47,53,68,79,88,89
3,15,21,28,33,38,40,51,55,63,64,72,77,83,84
1,13,23,26,33,34,42,48,50,51,60,66,71,74,84
6,9,16,17,21,25,30,47,52,56,65,76,79,80,89
2,7,18,20,38,39,45,46,53,57,61,67,77,83,85
8,11,19,24,29,37,44,54,55,64,69,75,78,82,88
3,5,14,15,28,31,36,40,43,58,62,72,73,87,90
4,10,12,22,27,32,35,41,49,59,63,68,70,81,86
3,4,14,15,21,28,38,41,48,55,58,64,71,77,81
9,19,25,27,34,39,42,56,57,62,66,74,79,84,89
8,11,23,31,35,45,49,54,59,61,68,70,76,83,90
6,16,18,29,33,37,40,51,53,60,67,73,78,82,88
2,5,12,17,20,26,30,43,47,52,65,69,75,86,87
1,7,10,13,22,24,32,36,44,46,50,63,72,80,85
1,5,15,16,25,26,32,43,54,67,68,75,76,83,84
3,13,19,23,27,37,39,48,49,51,61,62,72,82,85
4,9,14,22,33,34,42,45,55,56,60,65,78,79,80
7,12,17,20,29,30,35,47,57,58,63,64,71,88,89
6,8,10,11,28,31,40,41,52,59,69,73,74,87,90
2,18,21,24,36,38,44,46,50,53,66,70,77,81,86
5,11,17,28,35,38,42,48,53,58,64,69,70,81,90
2,9,12,13,24,29,39,45,52,57,60,71,76,85,87
6,7,14,19,23,25,34,37,44,51,68,75,79,80,84
4,8,10,16,21,27,33,43,46,50,65,66,72,78,89
1,18,20,26,31,32,41,47,56,59,61,63,74,83,86
3,15,22,30,36,40,49,54,55,62,67,73,77,82,88
3,4,10,17,21,26,39,41,54,58,64,70,77,82,89
6,8,11,19,20,30,35,46,48,56,63,72,78,83,84
5,13,22,31,37,43,47,55,57,62,66,73,74,86,88
1,16,25,27,32,34,42,49,50,59,67,69,79,85,87
7,9,14,15,28,29,33,36,44,45,53,61,65,76,90
2,12,18,23,24,38,40,51,52,60,68,71,75,80,81
5,12,22,28,34,36,42,45,50,56,67,76,78,83,87
4,8,10,18,27,29,37,49,58,60,69,74,75,85,88
1,19,23,24,30,38,46,48,53,55,61,64,77,81,89
6,7,13,15,20,32,39,41,57,59,65,72,73,82,90
9,11,16,21,33,35,43,44,52,63,66,71,79,84,86
2,3,14,17,25,26,31,40,47,51,54,62,68,70,80
3,15,20,29,30,35,45,48,59,61,69,75,78,87,90
8,11,17,24,27,33,34,40,44,54,66,67,79,86,89
1,6,10,18,22,26,31,43,52,58,63,65,72,80,83
5,14,21,28,32,37,42,46,53,57,68,71,73,82,84
2,4,13,16,25,38,39,41,49,50,51,64,74,76,85
7,9,12,19,23,36,47,55,56,60,62,70,77,81,88
1,7,12,13,20,24,35,44,45,58,60,71,74,83,86
2,11,16,23,33,38,40,46,52,53,66,68,73,87,90
5,9,10,14,22,29,30,39,41,48,59,64,78,80,85
4,19,27,31,36,42,47,50,57,61,65,75,79,81,89
3,8,18,21,25,32,37,49,51,56,62,67,70,77,82
6,15,17,26,28,34,43,54,55,63,69,72,76,84,88
2,9,12,15,22,23,34,36,47,49,57,64,71,81,83
7,11,27,28,31,45,46,51,58,67,69,78,79,82,86
5,17,21,30,39,41,42,50,54,62,68,74,77,84,88
3,6,13,19,20,26,33,37,48,53,56,63,70,75,87
4,8,14,16,25,35,38,44,52,60,66,72,76,80,85
1,10,18,24,29,32,40,43,55,59,61,65,73,89,90
1,8,15,17,20,26,37,42,56,61,64,71,74,87,89
3,14,23,29,30,44,47,54,58,63,69,72,73,82,88
4,6,13,19,27,28,31,36,46,49,53,65,79,80,90
2,11,12,24,25,33,39,41,43,52,55,68,70,81,83
7,18,22,34,35,45,48,51,57,60,66,76,78,84,86
5,9,10,16,21,32,38,40,50,59,62,67,75,77,85
6,15,25,32,33,42,44,53,55,60,63,71,78,84,89
4,11,19,22,27,30,31,46,49,50,61,62,74,87,90
5,7,12,14,24,26,35,45,56,58,67,69,70,72,88
1,16,20,29,36,39,40,41,51,54,68,76,77,80,81
2,8,10,13,23,34,47,48,52,65,66,75,79,82,85
3,9,17,18,21,28,37,38,43,57,59,64,73,83,86
5,13,24,27,39,40,44,50,52,64,67,71,78,85,88
6,12,14,23,31,34,43,48,58,62,65,74,75,80,90
4,8,10,19,22,25,30,37,42,47,53,54,60,79,86
3,7,16,18,21,26,35,38,49,51,56,68,72,84,87
1,9,11,29,32,36,45,46,55,61,69,70,76,82,83
2,15,17,20,28,33,41,57,59,63,66,73,77,81,89
1,14,24,29,38,39,44,52,56,60,62,75,77,80,81
2,8,12,19,25,28,30,35,43,54,68,70,72,83,87
4,15,18,26,27,33,36,41,42,55,58,67,73,76,82
7,9,11,17,20,22,31,40,48,50,65,66,74,89,90
5,16,21,32,34,46,49,57,59,63,69,71,79,86,88
3,6,10,13,23,37,45,47,51,53,61,64,78,84,85
7,8,10,19,20,27,31,33,42,47,52,67,74,81,82
3,6,13,14,22,28,34,35,40,44,50,64,65,77,85
9,15,17,21,24,39,43,54,56,68,69,75,78,88,89
2,11,16,25,30,37,46,48,57,58,66,71,73,80,83
5,18,23,29,38,41,45,51,55,60,62,70,76,86,87
1,4,12,26,32,36,49,53,59,61,63,72,79,84,90
7,11,19,23,31,40,47,50,53,61,64,73,74,82,89
2,6,14,21,27,32,36,43,49,51,57,60,75,80,88
1,12,15,26,28,33,39,45,56,67,68,70,76,81,90
8,9,10,16,22,24,30,34,44,54,66,69,78,85,86
3,5,13,18,25,29,37,41,46,55,59,63,72,79,84
4,17,20,35,38,42,48,52,58,62,65,71,77,83,87
9,11,15,22,27,33,34,41,43,57,64,68,72,74,88
2,5,13,19,23,24,36,48,49,50,52,65,78,83,84
1,7,12,17,25,26,31,39,46,53,62,67,73,85,90
3,6,14,18,28,29,30,44,55,56,60,71,75,81,82
8,10,20,32,35,40,45,51,58,66,69,70,77,80,89
4,16,21,37,38,42,47,54,59,61,63,76,79,86,87
7,9,13,28,30,38,48,53,59,60,69,72,79,80,84
4,15,16,21,23,35,42,49,50,56,63,68,74,78,88
2,8,11,18,20,29,31,39,40,55,64,67,77,86,87
1,6,19,24,25,32,36,45,47,52,57,61,75,81,90
3,14,17,26,34,37,41,43,51,62,66,71,76,85,89
5,10,12,22,27,33,44,46,54,58,65,70,73,82,83
6,8,12,17,23,27,36,39,47,54,55,68,76,78,85
9,14,21,22,34,41,42,50,53,60,65,70,73,82,83
3,5,10,19,20,28,33,38,45,49,59,62,71,87,89
4,11,25,31,35,43,48,56,57,61,64,72,79,84,88
7,13,15,26,29,32,37,44,46,52,63,69,74,81,90
1,2,16,18,24,30,40,51,58,66,67,75,77,80,86
7,12,24,34,36,43,49,55,56,64,65,75,79,83,85
2,8,14,18,22,23,30,33,40,42,52,60,77,78,80
5,13,25,28,32,35,41,45,58,68,69,70,73,86,89
1,6,10,11,26,31,38,44,50,53,63,74,76,82,88
4,9,15,19,20,21,37,48,54,57,62,67,72,81,87
3,16,17,27,29,39,46,47,51,59,61,66,71,84,90
7,11,12,28,29,36,37,44,46,54,66,67,72,83,85
1,8,16,18,21,22,35,45,58,59,62,65,75,78,80
9,15,20,26,30,31,43,53,57,63,64,70,79,81,88
2,5,17,19,24,38,39,47,48,51,52,69,74,82,90
6,14,23,25,33,34,40,41,50,55,60,71,77,84,86
3,4,10,13,27,32,42,49,56,61,68,73,76,87,89
4,11,14,23,25,33,34,41,49,52,58,62,70,86,87
6,8,12,15,28,31,39,40,55,59,61,71,77,80,85
3,9,13,17,21,22,37,38,45,56,57,66,68,78,84
5,16,19,20,26,32,42,46,51,63,64,73,76,83,89
2,7,18,24,29,30,44,47,53,65,67,72,74,82,90
1,10,27,35,36,43,48,50,54,60,69,75,79,81,88
2,15,16,21,25,30,45,46,56,58,60,63,71,74,88
5,8,12,14,26,28,32,34,42,54,66,67,75,84,87
1,6,18,19,23,31,41,53,55,62,64,76,78,85,86
3,13,22,29,35,39,44,49,50,51,65,77,79,80,90
7,17,20,27,33,38,40,43,57,61,68,72,73,82,89
4,9,10,11,24,36,37,47,48,52,59,69,70,81,83
6,12,17,23,28,34,43,48,52,54,65,69,79,81,84
4,18,21,30,35,40,45,50,55,61,66,70,75,87,89
2,7,16,22,29,37,39,46,49,53,68,71,76,82,88
1,3,11,13,24,26,31,32,47,57,59,62,64,73,85
5,8,15,19,20,38,41,44,51,60,67,72,78,86,90
9,10,14,25,27,33,36,42,56,58,63,74,77,80,83
9,17,24,28,30,35,46,49,57,60,67,71,78,80,87
3,5,13,19,21,23,36,38,40,47,50,63,65,76,90
7,12,14,20,27,34,39,45,51,53,64,72,74,82,83
4,6,10,16,26,29,37,44,54,56,69,70,79,84,88
1,18,22,31,33,43,48,52,55,61,66,75,77,81,86
2,8,11,15,25,32,41,42,58,59,62,68,73,85,89
6,13,21,26,38,39,44,49,51,57,64,67,75,87,89
1,2,16,17,24,27,30,41,43,53,54,68,70,85,88
9,11,18,20,22,35,37,47,48,56,69,74,78,81,90
4,12,19,23,32,45,46,58,59,63,65,72,76,83,84
3,7,15,25,31,33,42,50,55,60,61,71,79,80,82
5,8,10,14,28,29,34,36,40,52,62,66,73,77,86
1,2,16,18,23,26,33,34,44,52,54,68,74,82,83
3,10,12,22,27,37,45,47,51,57,61,64,78,80,89
9,15,19,25,36,39,41,46,53,59,66,67,76,79,90
4,8,13,17,20,21,30,35,42,58,62,75,77,85,86
6,7,14,28,29,31,40,48,56,65,69,70,73,81,87
5,11,24,32,38,43,49,50,55,60,63,71,72,84,88
6,8,13,23,29,34,43,45,53,55,60,66,79,87,88
2,3,12,16,20,25,37,38,46,56,67,77,78,80,81
5,9,15,19,28,33,36,42,48,50,58,62,73,82,84
4,11,14,24,27,31,40,47,52,57,63,65,70,75,83
7,17,26,32,35,41,44,54,59,61,68,74,76,85,89
1,10,18,21,22,30,39,49,51,64,69,71,72,86,90
3,6,16,19,21,35,45,51,57,67,68,74,76,83,88
8,9,14,17,22,28,34,39,43,49,59,69,75,78,81
5,10,12,26,30,33,46,48,52,58,64,65,72,89,90
1,11,20,29,32,40,44,54,55,60,62,73,77,84,87
2,4,15,18,23,25,36,38,41,47,50,66,79,80,86
7,13,24,27,31,37,42,53,56,61,63,70,71,82,85
8,16,17,24,27,38,39,42,55,59,61,75,78,82,88
6,11,22,30,32,43,44,52,54,64,66,72,73,84,89
2,18,20,29,33,36,45,46,53,58,62,69,79,87,90
1,3,12,13,26,28,31,47,48,50,65,68,71,77,81
4,9,10,15,23,35,40,51,57,63,67,70,74,80,85
5,7,14,19,21,25,34,37,41,49,56,60,76,83,86
6,9,16,24,27,31,38,46,47,52,69,75,78,85,86
4,11,15,23,29,35,39,44,50,53,68,76,79,82,88
3,7,17,26,28,33,43,49,55,62,65,71,72,83,87
2,12,18,20,36,40,45,56,59,63,67,74,77,80,84
5,8,13,19,22,25,30,37,48,51,57,60,61,73,81
1,10,14,21,32,34,41,42,54,58,64,66,70,89,90
4,10,18,20,28,37,38,43,45,52,53,69,70,80,83
7,8,14,17,25,27,34,44,55,61,67,71,77,85,89
5,16,19,21,32,39,46,47,51,58,60,76,78,82,86
1,2,12,15,22,26,35,36,41,54,57,64,68,79,88
6,11,23,24,30,33,40,49,56,62,63,73,75,87,90
3,9,13,29,31,42,48,50,59,65,66,72,74,81,84
4,14,17,20,29,30,41,48,50,55,64,75,77,83,88
2,9,11,15,21,33,37,43,57,60,69,70,78,82,86
5,8,12,19,22,24,36,39,40,53,66,68,71,80,87
1,7,10,13,25,26,35,38,44,47,52,54,63,72,89
3,16,23,28,31,45,49,51,56,62,67,73,79,81,84
6,18,27,32,34,42,46,58,59,61,65,74,76,85,90
4,17,24,26,33,36,44,47,51,53,64,66,76,79,80
1,10,16,22,29,38,40,43,58,59,65,69,72,82,86
7,11,13,25,30,32,46,52,57,61,67,71,77,87,89
2,8,14,15,21,23,34,35,49,54,62,70,73,83,88
3,5,18,27,31,39,45,48,50,56,60,63,75,85,90
6,9,12,19,20,28,37,41,42,55,68,74,78,81,84
7,13,26,30,35,40,45,52,56,63,67,74,76,81,89
1,19,25,29,32,44,47,51,54,60,61,71,75,84,87
8,9,12,17,20,21,34,37,48,50,58,64,78,80,88
4,6,16,18,22,28,31,38,43,59,68,73,77,82,90
2,10,11,23,33,36,42,46,55,57,65,69,72,85,86
3,5,14,15,24,27,39,41,49,53,62,66,70,79,83
8,10,12,21,25,31,45,46,53,55,65,70,73,83,84
2,13,20,36,38,40,49,50,52,62,67,74,76,86,87
7,14,22,24,34,39,41,44,54,59,66,71,77,82,89
3,4,11,16,26,27,33,37,47,48,51,60,69,75,90
1,5,15,18,29,32,35,42,58,63,68,72,79,81,88
6,9,17,19,23,28,30,43,56,57,61,64,78,80,85
7,10,24,25,33,35,44,49,56,58,64,68,70,83,86
2,5,12,16,20,30,37,41,45,50,53,60,71,84,85
4,14,19,21,32,34,46,55,59,62,67,72,73,81,87
1,18,23,28,31,39,40,48,52,61,66,77,78,88,90
6,8,13,17,27,29,36,42,43,51,54,69,74,76,82
3,9,11,15,22,26,38,47,57,63,65,75,79,80,89
5,10,22,27,34,38,41,48,56,58,65,67,75,85,86
6,7,15,16,20,29,31,35,46,59,61,64,79,83,89
1,12,14,25,30,45,49,50,57,66,68,76,77,81,90
2,4,11,13,21,23,32,39,40,51,60,62,72,78,87
8,18,24,26,33,37,44,47,53,55,69,70,73,82,88
3,9,17,19,28,36,42,43,52,54,63,71,74,80,84
7,17,28,35,39,42,46,54,55,66,68,77,78,85,90
1,6,13,20,24,33,37,49,51,52,62,64,75,86,88
2,3,14,18,25,27,36,45,48,57,60,72,74,82,89
8,12,16,22,26,32,34,40,47,56,59,61,71,83,84
5,11,15,23,29,31,41,44,58,67,69,70,73,81,87
4,9,10,19,21,30,38,43,50,53,63,65,76,79,80
2,8,10,17,20,23,30,48,58,59,65,67,78,82,88
9,15,24,35,37,40,43,53,55,60,68,76,79,83,89
7,13,27,28,33,38,47,50,51,61,63,71,73,87,90
1,4,16,18,21,29,31,36,42,45,52,64,72,84,86
3,11,12,25,26,32,39,44,46,56,69,74,75,81,85
5,6,14,19,22,34,41,49,54,57,62,66,70,77,80
3,10,21,30,31,44,45,56,57,64,66,72,78,88,90
7,12,18,22,29,34,41,46,50,52,65,68,75,85,87
1,13,14,25,27,33,37,42,53,54,61,76,79,81,82
8,9,11,17,24,26,35,36,40,59,60,62,74,83,84
5,6,19,23,28,32,48,49,58,63,67,70,77,80,86
2,4,15,16,20,38,39,43,47,51,55,69,71,73,89
2,3,13,16,20,22,32,33,47,50,65,66,75,82,86
4,6,10,17,25,29,31,41,54,56,60,63,71,83,90
5,11,26,28,34,37,43,44,52,59,67,70,73,84,88
1,15,19,24,35,38,40,45,51,55,68,78,79,80,87
7,8,12,14,23,36,48,49,58,61,64,72,77,85,89
9,18,21,27,30,39,42,46,53,57,62,69,74,76,81
8,13,19,26,32,39,44,54,56,65,67,75,79,80,83
4,6,12,17,20,21,31,33,43,47,59,69,70,87,88
3,7,10,28,29,35,38,40,42,55,57,66,72,81,89
9,15,18,25,37,41,48,53,58,61,64,73,78,82,90
1,2,14,22,23,30,34,46,49,51,62,63,74,76,86
5,11,16,24,27,36,45,50,52,60,68,71,77,84,85
5,11,12,22,26,37,44,45,53,55,63,70,75,87,88
7,18,23,24,31,46,48,52,59,61,65,72,77,80,90
4,6,14,16,27,28,32,34,43,50,66,71,79,82,83
2,9,13,19,21,25,36,38,41,42,51,60,62,78,89
3,8,10,15,29,30,35,47,54,56,64,67,76,81,84
1,17,20,33,39,40,49,57,58,68,69,73,74,85,86
3,17,29,32,37,42,49,56,59,65,66,75,78,82,86
2,5,10,19,20,22,33,45,55,62,67,72,76,83,90
1,11,21,27,38,41,43,54,58,63,68,71,77,84,88
4,8,14,16,28,35,39,46,47,50,52,61,79,81,85
6,7,13,15,23,26,30,34,44,51,57,64,69,70,87
9,12,18,24,25,31,36,40,48,53,60,73,74,80,89
9,12,21,30,38,44,46,53,59,62,67,74,75,80,89
2,4,13,18,20,25,37,40,48,51,65,71,78,85,87
3,5,15,19,26,27,39,42,43,50,56,61,70,79,83
7,11,22,23,31,36,49,55,57,64,68,72,76,86,90
1,6,14,16,24,29,34,35,47,58,63,69,73,82,84
8,10,17,28,32,33,41,45,52,54,60,66,77,81,88
3,15,19,21,22,38,40,41,55,56,60,68,72,73,89
5,9,16,18,26,28,37,39,46,51,52,66,74,85,87
1,8,12,13,29,30,35,44,49,54,65,75,78,88,90
7,17,27,32,34,43,45,50,57,62,69,71,79,80,86
4,14,20,25,33,36,42,48,58,61,64,70,77,81,84
2,6,10,11,23,24,31,47,53,59,63,67,76,82,83
6,9,10,11,23,30,36,49,50,55,69,75,79,84,90
3,17,24,29,33,40,47,56,57,63,64,74,76,81,85
2,13,16,25,26,35,41,42,52,58,60,65,72,78,89
1,8,12,19,21,22,31,34,45,51,61,67,73,87,88
4,7,18,27,37,38,46,48,59,66,68,71,77,82,83
5,14,15,20,28,32,39,43,44,53,54,62,70,80,86
1,9,10,16,22,27,33,42,58,59,69,76,78,82,87
3,4,11,15,23,29,31,36,43,48,53,66,77,81,90
5,18,25,38,39,41,47,54,55,60,67,71,73,84,89
7,14,17,20,21,30,32,45,49,51,61,64,72,80,83
8,12,19,26,28,34,40,44,50,52,62,65,75,79,85
2,6,13,24,35,37,46,56,57,63,68,70,74,86,88
2,9,14,16,20,23,38,41,58,65,67,71,79,89,90
3,6,17,19,29,30,37,44,47,50,56,69,70,82,84
5,13,21,27,33,36,48,49,52,59,60,62,73,75,86
8,10,24,25,31,32,42,43,53,54,63,68,74,80,87
1,4,12,18,22,34,45,46,55,57,64,76,77,83,85
7,11,15,26,28,35,39,40,51,61,66,72,78,81,88
3,15,18,26,27,34,39,40,57,64,69,72,74,80,86
1,4,14,23,31,37,43,44,53,59,62,67,77,83,90
6,7,13,16,21,30,38,41,49,50,61,65,73,79,82
2,11,19,25,28,32,35,48,55,56,63,70,71,88,89
5,9,12,17,22,29,33,45,46,54,58,68,78,85,87
8,10,20,24,36,42,47,51,52,60,66,75,76,81,84
9,11,12,22,36,37,46,47,54,57,69,73,78,80,86
7,16,18,25,27,35,41,50,56,63,64,72,74,88,89
1,5,13,15,21,26,31,32,43,44,59,61,76,81,82
3,8,10,20,29,38,45,48,51,62,65,75,77,83,85
4,6,17,19,24,34,39,49,55,58,67,68,71,84,90
2,14,23,28,30,33,40,42,52,53,60,66,70,79,87
2,7,12,13,24,29,38,46,51,53,65,69,72,80,82
6,8,19,21,30,35,48,52,57,62,63,73,77,87,90
3,4,16,17,22,25,33,34,40,45,50,55,60,75,85
1,14,20,26,36,37,42,43,54,61,68,71,76,83,84
5,11,15,23,31,44,47,56,58,64,67,70,78,81,86
9,10,18,27,28,32,39,41,49,59,66,74,79,88,89
3,13,14,27,30,36,43,44,52,54,66,70,79,86,90
1,17,19,20,22,31,38,46,53,62,68,73,78,83,89
2,4,16,24,29,37,39,42,48,56,58,63,75,81,84
5,6,12,18,25,32,41,49,57,59,64,67,72,74,82
9,15,23,26,34,35,40,47,51,61,65,76,77,87,88
7,8,10,11,21,28,33,45,50,55,60,69,71,80,85
2,3,15,17,26,27,32,36,47,50,55,60,65,78,86
1,8,18,19,20,31,40,42,57,63,67,74,75,81,89
7,10,12,23,28,34,38,49,53,59,61,66,71,80,83
4,6,14,16,29,35,43,48,54,64,69,76,79,82,85
5,13,21,25,30,37,41,45,51,58,62,70,77,87,88
9,11,22,24,33,39,44,46,52,56,68,72,73,84,90
4,10,25,28,36,39,42,48,50,58,66,71,73,83,86
7,13,26,32,38,43,44,54,57,63,68,76,79,88,90
6,8,15,16,21,30,35,45,49,59,60,67,77,80,81
2,12,17,23,27,34,40,46,53,55,69,70,74,84,89
1,9,14,19,20,29,31,37,47,51,56,61,65,72,85
3,5,11,18,22,24,33,41,52,62,64,75,78,82,87
7,9,11,17,21,22,31,35,42,49,59,69,75,82,85
2,5,12,24,25,33,36,45,48,55,60,65,72,74,87
6,18,26,28,39,40,47,50,52,61,67,73,79,83,88
8,14,16,29,30,41,44,54,57,63,68,77,78,86,89
4,10,13,20,23,37,38,43,51,56,62,64,71,80,90
1,3,15,19,27,32,34,46,53,58,66,70,76,81,84
4,8,11,18,27,28,32,34,45,49,54,63,70,84,89
1,19,29,31,33,47,48,50,51,61,62,75,79,85,87
5,6,14,15,20,25,36,37,42,57,60,64,74,77,88
3,12,17,23,30,39,43,44,55,59,67,69,72,80,81
7,13,16,21,22,35,46,52,56,65,66,71,76,86,90
2,9,10,24,26,38,40,41,53,58,68,73,78,82,83
6,8,16,19,20,22,33,36,49,51,59,61,76,78,86
2,15,26,27,31,39,44,47,54,62,69,71,75,87,90
4,5,11,13,24,28,37,48,52,58,64,65,79,83,84
3,7,10,14,21,30,38,41,45,50,55,67,70,80,89
1,12,17,29,32,40,46,53,57,60,63,72,74,81,85
